************************************************************
numVars,numInstances,numFocalElements,numConfigs,time
2,1792,100,100,35
2,1793,100,100,33
2,1794,100,100,34
2,1795,100,100,34
2,1796,100,100,35
2,1797,100,100,35
2,1798,100,100,35
2,1799,100,100,34
2,1800,100,100,34
2,1801,100,100,35
2,1802,100,100,35
2,1803,100,100,34
2,1804,100,100,35
2,1805,100,100,35
2,1806,100,100,34
2,1807,100,100,34
2,1808,100,100,36
2,1809,100,100,36
2,1810,100,100,43
2,1811,100,100,47
2,1812,100,100,47
2,1813,100,100,31
2,1814,100,100,31
2,1815,100,100,32
2,1816,100,100,31
2,1817,100,100,18
2,1818,100,100,47
2,1819,100,100,21
2,1820,100,100,31
2,1821,100,100,37
2,1822,100,100,22
2,1823,100,100,31
2,1824,100,100,38
2,1825,100,100,31
2,1826,100,100,22
2,1827,100,100,47
2,1828,100,100,38
2,1829,100,100,31
2,1830,100,100,38
2,1831,100,100,32
2,1832,100,100,46
2,1833,100,100,35
2,1834,100,100,35
2,1835,100,100,34
2,1836,100,100,35
2,1837,100,100,35
2,1838,100,100,35
2,1839,100,100,36
2,1840,100,100,35
2,1841,100,100,33
2,1842,100,100,33
2,1843,100,100,36
2,1844,100,100,34
2,1845,100,100,33
2,1846,100,100,35
2,1847,100,100,34
2,1848,100,100,35
2,1849,100,100,35
2,1850,100,100,35
2,1851,100,100,34
2,1852,100,100,35
2,1853,100,100,34
2,1854,100,100,35
2,1855,100,100,34
2,1856,100,100,34
2,1857,100,100,35
2,1858,100,100,34
2,1859,100,100,34
2,1860,100,100,36
2,1861,100,100,34
2,1862,100,100,34
2,1863,100,100,34
2,1864,100,100,35
2,1865,100,100,34
2,1866,100,100,34
2,1867,100,100,35
2,1868,100,100,36
2,1869,100,100,33
2,1870,100,100,38
2,1871,100,100,31
2,1872,100,100,38
2,1873,100,100,31
2,1874,100,100,22
2,1875,100,100,47
2,1876,100,100,23
2,1877,100,100,46
2,1878,100,100,22
2,1879,100,100,32
2,1880,100,100,38
2,1881,100,100,35
2,1882,100,100,34
2,1883,100,100,34
2,1884,100,100,34
2,1885,100,100,35
2,1886,100,100,35
2,1887,100,100,34
2,1888,100,100,34
2,1889,100,100,34
2,1890,100,100,35
2,1891,100,100,36
2,1892,100,100,35
2,1893,100,100,34
2,1894,100,100,35
2,1895,100,100,34
2,1896,100,100,35
2,1897,100,100,35
2,1898,100,100,34
2,1899,100,100,33
2,1900,100,100,34
2,1901,100,100,33
2,1902,100,100,36
2,1903,100,100,34
2,1904,100,100,34
2,1905,100,100,33
2,1906,100,100,35
2,1907,100,100,33
2,1908,100,100,34
2,1909,100,100,35
2,1910,100,100,34
2,1911,100,100,34
2,1912,100,100,33
2,1913,100,100,34
2,1914,100,100,34
2,1915,100,100,33
2,1916,100,100,33
2,1917,100,100,34
2,1918,100,100,36
2,1919,100,100,34
2,1920,100,100,35
2,1921,100,100,34
2,1922,100,100,35
2,1923,100,100,36
2,1924,100,100,33
2,1925,100,100,36
2,1926,100,100,34
2,1927,100,100,36
2,1928,100,100,34
2,1929,100,100,34
2,1930,100,100,35
2,1931,100,100,34
2,1932,100,100,35
2,1933,100,100,35
2,1934,100,100,34
2,1935,100,100,35
2,1936,100,100,35
2,1937,100,100,34
2,1938,100,100,34
2,1939,100,100,38
2,1940,100,100,34
2,1941,100,100,34
2,1942,100,100,33
2,1943,100,100,34
2,1944,100,100,34
2,1945,100,100,35
2,1946,100,100,35
2,1947,100,100,34
2,1948,100,100,35
2,1949,100,100,34
2,1950,100,100,34
2,1951,100,100,35
2,1952,100,100,34
2,1953,100,100,34
2,1954,100,100,34
2,1955,100,100,34
2,1956,100,100,34
2,1957,100,100,33
2,1958,100,100,34
2,1959,100,100,34
2,1960,100,100,35
2,1961,100,100,35
2,1962,100,100,33
2,1963,100,100,35
2,1964,100,100,34
2,1965,100,100,34
2,1966,100,100,34
2,1967,100,100,34
2,1968,100,100,33
2,1969,100,100,35
2,1970,100,100,34
2,1971,100,100,33
2,1972,100,100,35
2,1973,100,100,35
2,1974,100,100,35
2,1975,100,100,37
2,1976,100,100,34
2,1977,100,100,33
2,1978,100,100,31
2,1979,100,100,21
2,1980,100,100,31
2,1981,100,100,38
2,1982,100,100,31
2,1983,100,100,38
2,1984,100,100,32
2,1985,100,100,37
2,1986,100,100,34
2,1987,100,100,34
2,1988,100,100,33
2,1989,100,100,34
2,1990,100,100,34
2,1991,100,100,34
2,1992,100,100,35
2,1993,100,100,34
2,1994,100,100,34
2,1995,100,100,34
2,1996,100,100,34
2,1997,100,100,34
2,1998,100,100,35
2,1999,100,100,35
2,2000,100,100,35
2,2001,100,100,34
2,2002,100,100,31
2,2003,100,100,43
2,2004,100,100,34
2,2005,100,100,34
2,2006,100,100,33
2,2007,100,100,34
2,2008,100,100,35
2,2009,100,100,34
2,2010,100,100,33
2,2011,100,100,34
2,2012,100,100,34
2,2013,100,100,34
2,2014,100,100,34
2,2015,100,100,34
2,2016,100,100,35
2,2017,100,100,34
2,2018,100,100,35
2,2019,100,100,34
2,2020,100,100,34
2,2021,100,100,34
2,2022,100,100,34
2,2023,100,100,36
2,2024,100,100,35
2,2025,100,100,33
2,2026,100,100,41
2,2027,100,100,35
2,2028,100,100,34
2,2029,100,100,34
2,2030,100,100,35
2,2031,100,100,34
2,2032,100,100,35
2,2033,100,100,34
2,2034,100,100,35
2,2035,100,100,34
2,2036,100,100,35
2,2037,100,100,34
2,2038,100,100,41
2,2039,100,100,35
2,2040,100,100,35
2,2041,100,100,34
2,2042,100,100,35
2,2043,100,100,35
2,2044,100,100,35
2,2045,100,100,34
2,2046,100,100,35
2,2047,100,100,34
2,2048,100,100,34
2,2049,100,100,34
2,2050,100,100,34
2,2051,100,100,34
2,2052,100,100,35
2,2053,100,100,34
2,2054,100,100,34
2,2055,100,100,35
2,2056,100,100,34
2,2057,100,100,35
2,2058,100,100,34
2,2059,100,100,34
2,2060,100,100,36
2,2061,100,100,34
2,2062,100,100,33
2,2063,100,100,31
2,2064,100,100,31
2,2065,100,100,31
2,2066,100,100,31
2,2067,100,100,31
2,2068,100,100,32
2,2069,100,100,32
2,2070,100,100,31
2,2071,100,100,32
2,2072,100,100,32
2,2073,100,100,31
2,2074,100,100,21
2,2075,100,100,32
2,2076,100,100,38
2,2077,100,100,31
2,2078,100,100,38
2,2079,100,100,31
2,2080,100,100,22
2,2081,100,100,31
2,2082,100,100,22
2,2083,100,100,47
2,2084,100,100,22
2,2085,100,100,47
2,2086,100,100,23
2,2087,100,100,46
2,2088,100,100,34
2,2089,100,100,34
2,2090,100,100,35
2,2091,100,100,34
2,2092,100,100,33
2,2093,100,100,35
2,2094,100,100,35
2,2095,100,100,34
2,2096,100,100,34
2,2097,100,100,34
2,2098,100,100,34
2,2099,100,100,35
2,2100,100,100,34
2,2101,100,100,34
2,2102,100,100,33
2,2103,100,100,35
2,2104,100,100,35
2,2105,100,100,35
2,2106,100,100,35
2,2107,100,100,34
2,2108,100,100,34
2,2109,100,100,36
2,2110,100,100,34
2,2111,100,100,34
2,2112,100,100,34
2,2113,100,100,35
2,2114,100,100,34
2,2115,100,100,34
2,2116,100,100,34
2,2117,100,100,34
2,2118,100,100,34
2,2119,100,100,34
2,2120,100,100,35
2,2121,100,100,34
2,2122,100,100,34
2,2123,100,100,34
2,2124,100,100,43
2,2125,100,100,33
2,2126,100,100,35
2,2127,100,100,35
2,2128,100,100,35
2,2129,100,100,34
2,2130,100,100,35
2,2131,100,100,34
2,2132,100,100,33
2,2133,100,100,34
2,2134,100,100,34
2,2135,100,100,23
2,2136,100,100,35
2,2137,100,100,33
2,2138,100,100,34
2,2139,100,100,33
2,2140,100,100,34
2,2141,100,100,35
2,2142,100,100,36
2,2143,100,100,34
2,2144,100,100,35
2,2145,100,100,35
2,2146,100,100,37
2,2147,100,100,35
2,2148,100,100,36
2,2149,100,100,31
2,2150,100,100,32
2,2151,100,100,31
2,2152,100,100,31
2,2153,100,100,32
2,2154,100,100,31
2,2155,100,100,33
2,2156,100,100,47
2,2157,100,100,35
2,2158,100,100,36
2,2159,100,100,34
2,2160,100,100,34
2,2161,100,100,34
2,2162,100,100,36
2,2163,100,100,34
2,2164,100,100,35
2,2165,100,100,34
2,2166,100,100,34
2,2167,100,100,35
2,2168,100,100,35
2,2169,100,100,35
2,2170,100,100,35
2,2171,100,100,35
2,2172,100,100,37
2,2173,100,100,34
2,2174,100,100,36
2,2175,100,100,33
2,2176,100,100,34
2,2177,100,100,33
2,2178,100,100,33
2,2179,100,100,34
2,2180,100,100,34
2,2181,100,100,33
2,2182,100,100,35
2,2183,100,100,34
2,2184,100,100,34
2,2185,100,100,34
2,2186,100,100,34
2,2187,100,100,35
2,2188,100,100,33
2,2189,100,100,34
2,2190,100,100,34
2,2191,100,100,34
2,2192,100,100,33
2,2193,100,100,35
2,2194,100,100,34
2,2195,100,100,35
2,2196,100,100,36
2,2197,100,100,35
2,2198,100,100,35
2,2199,100,100,33
2,2200,100,100,35
2,2201,100,100,34
2,2202,100,100,34
2,2203,100,100,34
2,2204,100,100,34
2,2205,100,100,36
2,2206,100,100,34
2,2207,100,100,34
2,2208,100,100,33
2,2209,100,100,35
2,2210,100,100,34
2,2211,100,100,34
2,2212,100,100,34
2,2213,100,100,36
2,2214,100,100,34
2,2215,100,100,35
2,2216,100,100,34
2,2217,100,100,35
2,2218,100,100,33
2,2219,100,100,36
2,2220,100,100,34
2,2221,100,100,36
2,2222,100,100,34
2,2223,100,100,34
2,2224,100,100,41
2,2225,100,100,35
2,2226,100,100,36
2,2227,100,100,35
2,2228,100,100,35
2,2229,100,100,33
2,2230,100,100,33
2,2231,100,100,33
2,2232,100,100,35
2,2233,100,100,34
2,2234,100,100,34
2,2235,100,100,33
2,2236,100,100,35
2,2237,100,100,34
2,2238,100,100,35
2,2239,100,100,34
2,2240,100,100,35
2,2241,100,100,36
2,2242,100,100,35
2,2243,100,100,34
2,2244,100,100,33
2,2245,100,100,34
2,2246,100,100,37
2,2247,100,100,35
2,2248,100,100,35
2,2249,100,100,35
2,2250,100,100,34
2,2251,100,100,34
2,2252,100,100,36
2,2253,100,100,34
2,2254,100,100,34
2,2255,100,100,34
2,2256,100,100,35
2,2257,100,100,33
2,2258,100,100,34
2,2259,100,100,37
2,2260,100,100,33
2,2261,100,100,33
2,2262,100,100,42
2,2263,100,100,34
2,2264,100,100,35
2,2265,100,100,36
2,2266,100,100,35
2,2267,100,100,34
2,2268,100,100,34
2,2269,100,100,34
2,2270,100,100,34
2,2271,100,100,34
2,2272,100,100,35
2,2273,100,100,34
2,2274,100,100,35
2,2275,100,100,34
2,2276,100,100,34
2,2277,100,100,35
2,2278,100,100,36
2,2279,100,100,34
2,2280,100,100,35
2,2281,100,100,35
2,2282,100,100,35
2,2283,100,100,34
2,2284,100,100,34
2,2285,100,100,34
2,2286,100,100,35
2,2287,100,100,35
2,2288,100,100,34
2,2289,100,100,33
2,2290,100,100,33
2,2291,100,100,34
2,2292,100,100,34
2,2293,100,100,34
2,2294,100,100,35
2,2295,100,100,34
2,2296,100,100,35
2,2297,100,100,35
2,2298,100,100,35
2,2299,100,100,34
2,2300,100,100,44
2,2301,100,100,35
2,2302,100,100,34
2,2303,100,100,34
2,2304,100,100,35
2,2305,100,100,34
2,2306,100,100,36
2,2307,100,100,35
2,2308,100,100,34
2,2309,100,100,35
2,2310,100,100,34
2,2311,100,100,35
2,2312,100,100,34
2,2313,100,100,43
2,2314,100,100,33
2,2315,100,100,35
2,2316,100,100,33
2,2317,100,100,36
2,2318,100,100,33
2,2319,100,100,35
2,2320,100,100,35
2,2321,100,100,39
2,2322,100,100,43
2,2323,100,100,37
2,2324,100,100,37
2,2325,100,100,34
2,2326,100,100,33
2,2327,100,100,34
2,2328,100,100,33
2,2329,100,100,35
2,2330,100,100,33
2,2331,100,100,34
2,2332,100,100,35
2,2333,100,100,35
2,2334,100,100,34
2,2335,100,100,36
2,2336,100,100,33
2,2337,100,100,34
2,2338,100,100,34
2,2339,100,100,32
2,2340,100,100,37
2,2341,100,100,32
2,2342,100,100,38
2,2343,100,100,31
2,2344,100,100,38
2,2345,100,100,34
2,2346,100,100,35
2,2347,100,100,34
2,2348,100,100,36
2,2349,100,100,34
2,2350,100,100,34
2,2351,100,100,35
2,2352,100,100,33
2,2353,100,100,35
2,2354,100,100,34
2,2355,100,100,34
2,2356,100,100,34
2,2357,100,100,34
2,2358,100,100,35
2,2359,100,100,33
2,2360,100,100,33
2,2361,100,100,34
2,2362,100,100,34
2,2363,100,100,35
2,2364,100,100,34
2,2365,100,100,34
2,2366,100,100,33
2,2367,100,100,34
2,2368,100,100,34
2,2369,100,100,33
2,2370,100,100,34
2,2371,100,100,34
2,2372,100,100,36
2,2373,100,100,33
2,2374,100,100,38
2,2375,100,100,34
2,2376,100,100,35
2,2377,100,100,34
2,2378,100,100,34
2,2379,100,100,35
2,2380,100,100,35
2,2381,100,100,34
2,2382,100,100,35
2,2383,100,100,35
2,2384,100,100,34
2,2385,100,100,33
2,2386,100,100,34
2,2387,100,100,36
2,2388,100,100,34
2,2389,100,100,34
2,2390,100,100,35
2,2391,100,100,35
2,2392,100,100,33
2,2393,100,100,35
2,2394,100,100,34
2,2395,100,100,34
2,2396,100,100,34
2,2397,100,100,35
2,2398,100,100,33
2,2399,100,100,34
2,2400,100,100,35
2,2401,100,100,35
2,2402,100,100,33
2,2403,100,100,35
2,2404,100,100,34
2,2405,100,100,35
2,2406,100,100,34
2,2407,100,100,34
2,2408,100,100,34
2,2409,100,100,34
2,2410,100,100,34
2,2411,100,100,35
2,2412,100,100,35
2,2413,100,100,34
2,2414,100,100,33
2,2415,100,100,35
2,2416,100,100,35
2,2417,100,100,35
2,2418,100,100,34
2,2419,100,100,34
2,2420,100,100,36
2,2421,100,100,34
2,2422,100,100,35
2,2423,100,100,34
2,2424,100,100,35
2,2425,100,100,34
2,2426,100,100,35
2,2427,100,100,35
2,2428,100,100,34
2,2429,100,100,34
2,2430,100,100,33
2,2431,100,100,34
2,2432,100,100,34
2,2433,100,100,35
2,2434,100,100,35
2,2435,100,100,33
2,2436,100,100,36
2,2437,100,100,33
2,2438,100,100,35
2,2439,100,100,34
2,2440,100,100,34
2,2441,100,100,34
2,2442,100,100,34
2,2443,100,100,35
2,2444,100,100,34
2,2445,100,100,35
2,2446,100,100,35
2,2447,100,100,34
2,2448,100,100,33
2,2449,100,100,33
2,2450,100,100,34
2,2451,100,100,33
2,2452,100,100,36
2,2453,100,100,34
2,2454,100,100,34
2,2455,100,100,35
2,2456,100,100,34
2,2457,100,100,34
2,2458,100,100,34
2,2459,100,100,34
2,2460,100,100,34
2,2461,100,100,33
2,2462,100,100,35
2,2463,100,100,35
2,2464,100,100,35
2,2465,100,100,37
2,2466,100,100,34
2,2467,100,100,34
2,2468,100,100,33
2,2469,100,100,38
2,2470,100,100,33
2,2471,100,100,34
2,2472,100,100,35
2,2473,100,100,34
2,2474,100,100,35
2,2475,100,100,34
2,2476,100,100,33
2,2477,100,100,35
2,2478,100,100,36
2,2479,100,100,35
2,2480,100,100,35
2,2481,100,100,34
2,2482,100,100,34
2,2483,100,100,33
2,2484,100,100,34
2,2485,100,100,34
2,2486,100,100,34
2,2487,100,100,35
2,2488,100,100,35
2,2489,100,100,34
2,2490,100,100,35
2,2491,100,100,34
2,2492,100,100,34
2,2493,100,100,35
2,2494,100,100,34
2,2495,100,100,34
2,2496,100,100,34
2,2497,100,100,35
2,2498,100,100,34
2,2499,100,100,35
2,2500,100,100,34
2,2501,100,100,34
2,2502,100,100,35
2,2503,100,100,34
2,2504,100,100,36
2,2505,100,100,34
2,2506,100,100,36
2,2507,100,100,36
2,2508,100,100,32
2,2509,100,100,44
2,2510,100,100,34
2,2511,100,100,34
2,2512,100,100,35
2,2513,100,100,34
2,2514,100,100,34
2,2515,100,100,34
2,2516,100,100,34
2,2517,100,100,35
2,2518,100,100,35
2,2519,100,100,34
2,2520,100,100,33
2,2521,100,100,47
2,2522,100,100,38
2,2523,100,100,31
2,2524,100,100,54
2,2525,100,100,33
2,2526,100,100,35
2,2527,100,100,34
2,2528,100,100,34
2,2529,100,100,35
2,2530,100,100,34
2,2531,100,100,34
2,2532,100,100,35
2,2533,100,100,34
2,2534,100,100,32
2,2535,100,100,31
2,2536,100,100,35
2,2537,100,100,33
2,2538,100,100,34
2,2539,100,100,34
2,2540,100,100,34
2,2541,100,100,33
2,2542,100,100,33
2,2543,100,100,34
2,2544,100,100,35
2,2545,100,100,35
2,2546,100,100,35
2,2547,100,100,43
2,2548,100,100,34
2,2549,100,100,34
2,2550,100,100,34
2,2551,100,100,34
2,2552,100,100,33
2,2553,100,100,34
2,2554,100,100,33
2,2555,100,100,33
2,2556,100,100,36
2,2557,100,100,35
2,2558,100,100,35
2,2559,100,100,36
2,2560,100,100,43
2,2561,100,100,34
2,2562,100,100,36
2,2563,100,100,35
2,2564,100,100,35
2,2565,100,100,34
2,2566,100,100,33
2,2567,100,100,35
2,2568,100,100,34
2,2569,100,100,33
2,2570,100,100,34
2,2571,100,100,35
2,2572,100,100,35
2,2573,100,100,36
2,2574,100,100,35
2,2575,100,100,34
2,2576,100,100,34
2,2577,100,100,36
2,2578,100,100,34
2,2579,100,100,34
2,2580,100,100,33
2,2581,100,100,34
2,2582,100,100,34
2,2583,100,100,34
2,2584,100,100,35
2,2585,100,100,35
2,2586,100,100,34
2,2587,100,100,35
2,2588,100,100,33
2,2589,100,100,35
2,2590,100,100,35
2,2591,100,100,34
2,2592,100,100,35
2,2593,100,100,33
2,2594,100,100,35
2,2595,100,100,34
2,2596,100,100,35
2,2597,100,100,34
2,2598,100,100,34
2,2599,100,100,36
2,2600,100,100,35
2,2601,100,100,43
2,2602,100,100,35
2,2603,100,100,34
2,2604,100,100,34
2,2605,100,100,33
2,2606,100,100,34
2,2607,100,100,35
2,2608,100,100,34
2,2609,100,100,35
2,2610,100,100,34
2,2611,100,100,34
2,2612,100,100,34
2,2613,100,100,43
2,2614,100,100,34
2,2615,100,100,34
2,2616,100,100,35
2,2617,100,100,34
2,2618,100,100,35
2,2619,100,100,35
2,2620,100,100,35
2,2621,100,100,33
2,2622,100,100,34
2,2623,100,100,34
2,2624,100,100,38
2,2625,100,100,35
2,2626,100,100,34
2,2627,100,100,34
2,2628,100,100,35
2,2629,100,100,33
2,2630,100,100,34
2,2631,100,100,34
2,2632,100,100,34
2,2633,100,100,34
2,2634,100,100,33
2,2635,100,100,34
2,2636,100,100,36
2,2637,100,100,34
2,2638,100,100,35
2,2639,100,100,34
2,2640,100,100,33
2,2641,100,100,34
2,2642,100,100,34
2,2643,100,100,34
2,2644,100,100,34
2,2645,100,100,33
2,2646,100,100,35
2,2647,100,100,34
2,2648,100,100,34
2,2649,100,100,33
2,2650,100,100,35
2,2651,100,100,34
2,2652,100,100,35
2,2653,100,100,42
2,2654,100,100,35
2,2655,100,100,34
2,2656,100,100,35
2,2657,100,100,35
2,2658,100,100,35
2,2659,100,100,34
2,2660,100,100,35
2,2661,100,100,33
2,2662,100,100,33
2,2663,100,100,33
2,2664,100,100,34
2,2665,100,100,34
2,2666,100,100,34
2,2667,100,100,35
2,2668,100,100,36
2,2669,100,100,35
2,2670,100,100,35
2,2671,100,100,34
2,2672,100,100,35
2,2673,100,100,34
2,2674,100,100,34
2,2675,100,100,34
2,2676,100,100,35
2,2677,100,100,34
2,2678,100,100,35
2,2679,100,100,35
2,2680,100,100,32
2,2681,100,100,31
2,2682,100,100,32
2,2683,100,100,47
2,2684,100,100,38
2,2685,100,100,31
2,2686,100,100,22
2,2687,100,100,31
2,2688,100,100,38
2,2689,100,100,31
2,2690,100,100,37
2,2691,100,100,32
2,2692,100,100,36
2,2693,100,100,46
2,2694,100,100,31
2,2695,100,100,32
2,2696,100,100,31
2,2697,100,100,35
2,2698,100,100,34
2,2699,100,100,35
2,2700,100,100,34
2,2701,100,100,34
2,2702,100,100,35
2,2703,100,100,34
2,2704,100,100,33
2,2705,100,100,34
2,2706,100,100,34
2,2707,100,100,34
2,2708,100,100,34
2,2709,100,100,35
2,2710,100,100,34
2,2711,100,100,34
2,2712,100,100,35
2,2713,100,100,35
2,2714,100,100,34
2,2715,100,100,34
2,2716,100,100,35
2,2717,100,100,36
2,2718,100,100,34
2,2719,100,100,34
2,2720,100,100,34
2,2721,100,100,34
2,2722,100,100,35
2,2723,100,100,34
2,2724,100,100,34
2,2725,100,100,35
2,2726,100,100,34
2,2727,100,100,36
2,2728,100,100,35
2,2729,100,100,35
2,2730,100,100,34
2,2731,100,100,33
2,2732,100,100,35
2,2733,100,100,34
2,2734,100,100,31
2,2735,100,100,31
2,2736,100,100,31
2,2737,100,100,31
2,2738,100,100,35
2,2739,100,100,38
2,2740,100,100,33
2,2741,100,100,35
2,2742,100,100,35
2,2743,100,100,36
2,2744,100,100,35
2,2745,100,100,34
2,2746,100,100,34
2,2747,100,100,33
2,2748,100,100,37
2,2749,100,100,34
2,2750,100,100,35
2,2751,100,100,34
2,2752,100,100,37
2,2753,100,100,35
2,2754,100,100,35
2,2755,100,100,34
2,2756,100,100,34
2,2757,100,100,35
2,2758,100,100,35
2,2759,100,100,33
2,2760,100,100,35
2,2761,100,100,42
2,2762,100,100,35
2,2763,100,100,33
2,2764,100,100,34
2,2765,100,100,34
2,2766,100,100,36
2,2767,100,100,33
2,2768,100,100,35
2,2769,100,100,35
2,2770,100,100,34
2,2771,100,100,34
2,2772,100,100,35
2,2773,100,100,35
2,2774,100,100,35
2,2775,100,100,34
2,2776,100,100,34
2,2777,100,100,34
2,2778,100,100,34
2,2779,100,100,36
2,2780,100,100,34
2,2781,100,100,36
2,2782,100,100,35
2,2783,100,100,33
2,2784,100,100,36
2,2785,100,100,34
2,2786,100,100,35
2,2787,100,100,34
2,2788,100,100,34
2,2789,100,100,34
2,2790,100,100,35
2,2791,100,100,34
2,2792,100,100,35
2,2793,100,100,34
2,2794,100,100,35
2,2795,100,100,33
2,2796,100,100,34
2,2797,100,100,33
2,2798,100,100,34
2,2799,100,100,33
2,2800,100,100,33
2,2801,100,100,34
2,2802,100,100,33
2,2803,100,100,34
2,2804,100,100,34
2,2805,100,100,36
2,2806,100,100,34
2,2807,100,100,35
2,2808,100,100,34
2,2809,100,100,34
2,2810,100,100,34
2,2811,100,100,36
2,2812,100,100,34
2,2813,100,100,35
2,2814,100,100,34
2,2815,100,100,35
2,2816,100,100,34
2,2817,100,100,34
2,2818,100,100,34
2,2819,100,100,34
2,2820,100,100,34
2,2821,100,100,39
2,2822,100,100,34
2,2823,100,100,35
2,2824,100,100,34
2,2825,100,100,36
2,2826,100,100,33
2,2827,100,100,35
2,2828,100,100,32
2,2829,100,100,34
2,2830,100,100,37
2,2831,100,100,32
2,2832,100,100,37
2,2833,100,100,31
2,2834,100,100,22
2,2835,100,100,32
2,2836,100,100,38
2,2837,100,100,31
2,2838,100,100,50
2,2839,100,100,32
2,2840,100,100,32
2,2841,100,100,19
2,2842,100,100,31
2,2843,100,100,53
2,2844,100,100,32
2,2845,100,100,47
2,2846,100,100,34
2,2847,100,100,39
2,2848,100,100,34
2,2849,100,100,33
2,2850,100,100,34
2,2851,100,100,33
2,2852,100,100,34
2,2853,100,100,34
2,2854,100,100,34
2,2855,100,100,35
2,2856,100,100,34
2,2857,100,100,31
2,2858,100,100,38
2,2859,100,100,31
2,2860,100,100,39
2,2861,100,100,47
2,2862,100,100,48
2,2863,100,100,32
2,2864,100,100,31
2,2865,100,100,33
2,2866,100,100,47
2,2867,100,100,38
2,2868,100,100,32
2,2869,100,100,50
2,2870,100,100,47
2,2871,100,100,47
2,2872,100,100,31
2,2873,100,100,47
2,2874,100,100,46
2,2875,100,100,40
2,2876,100,100,46
2,2877,100,100,36
2,2878,100,100,35
2,2879,100,100,34
2,2880,100,100,36
2,2881,100,100,35
2,2882,100,100,33
2,2883,100,100,34
2,2884,100,100,33
2,2885,100,100,22
2,2886,100,100,31
2,2887,100,100,38
2,2888,100,100,31
2,2889,100,100,34
2,2890,100,100,35
2,2891,100,100,34
2,2892,100,100,35
2,2893,100,100,34
2,2894,100,100,34
2,2895,100,100,34
2,2896,100,100,35
2,2897,100,100,33
2,2898,100,100,45
2,2899,100,100,34
2,2900,100,100,34
2,2901,100,100,34
2,2902,100,100,34
2,2903,100,100,35
2,2904,100,100,35
2,2905,100,100,35
2,2906,100,100,35
2,2907,100,100,34
2,2908,100,100,34
2,2909,100,100,35
2,2910,100,100,33
2,2911,100,100,34
2,2912,100,100,32
2,2913,100,100,31
2,2914,100,100,44
2,2915,100,100,34
2,2916,100,100,36
2,2917,100,100,34
2,2918,100,100,34
2,2919,100,100,34
2,2920,100,100,36
2,2921,100,100,35
2,2922,100,100,34
2,2923,100,100,34
2,2924,100,100,34
2,2925,100,100,34
2,2926,100,100,43
2,2927,100,100,34
2,2928,100,100,36
2,2929,100,100,35
2,2930,100,100,37
2,2931,100,100,40
2,2932,100,100,36
2,2933,100,100,35
2,2934,100,100,34
2,2935,100,100,35
2,2936,100,100,34
2,2937,100,100,35
2,2938,100,100,34
2,2939,100,100,34
2,2940,100,100,33
2,2941,100,100,33
2,2942,100,100,35
2,2943,100,100,34
2,2944,100,100,34
2,2945,100,100,33
2,2946,100,100,34
2,2947,100,100,34
2,2948,100,100,34
2,2949,100,100,35
2,2950,100,100,34
2,2951,100,100,34
2,2952,100,100,35
2,2953,100,100,34
2,2954,100,100,47
2,2955,100,100,31
2,2956,100,100,42
2,2957,100,100,33
2,2958,100,100,35
2,2959,100,100,36
2,2960,100,100,35
2,2961,100,100,36
2,2962,100,100,33
2,2963,100,100,36
2,2964,100,100,35
2,2965,100,100,35
2,2966,100,100,34
2,2967,100,100,34
2,2968,100,100,34
2,2969,100,100,34
2,2970,100,100,34
2,2971,100,100,34
2,2972,100,100,34
2,2973,100,100,35
2,2974,100,100,34
2,2975,100,100,34
2,2976,100,100,36
2,2977,100,100,35
2,2978,100,100,34
2,2979,100,100,35
2,2980,100,100,34
2,2981,100,100,34
2,2982,100,100,32
2,2983,100,100,34
2,2984,100,100,33
2,2985,100,100,34
2,2986,100,100,34
2,2987,100,100,35
2,2988,100,100,36
2,2989,100,100,34
2,2990,100,100,34
2,2991,100,100,35
2,2992,100,100,35
2,2993,100,100,35
2,2994,100,100,33
2,2995,100,100,34
2,2996,100,100,41
2,2997,100,100,35
2,2998,100,100,33
2,2999,100,100,35
2,3000,100,100,35
2,3001,100,100,35
2,3002,100,100,34
2,3003,100,100,35
2,3004,100,100,36
2,3005,100,100,36
2,3006,100,100,33
2,3007,100,100,35
2,3008,100,100,34
2,3009,100,100,34
2,3010,100,100,42
2,3011,100,100,34
2,3012,100,100,34
2,3013,100,100,36
2,3014,100,100,34
2,3015,100,100,35
2,3016,100,100,33
2,3017,100,100,34
2,3018,100,100,36
2,3019,100,100,35
2,3020,100,100,34
2,3021,100,100,34
2,3022,100,100,35
2,3023,100,100,35
2,3024,100,100,33
2,3025,100,100,33
2,3026,100,100,33
2,3027,100,100,34
2,3028,100,100,27
2,3029,100,100,34
2,3030,100,100,35
2,3031,100,100,35
2,3032,100,100,36
2,3033,100,100,35
2,3034,100,100,34
2,3035,100,100,34
2,3036,100,100,34
2,3037,100,100,33
2,3038,100,100,34
2,3039,100,100,34
2,3040,100,100,34
2,3041,100,100,36
2,3042,100,100,36
2,3043,100,100,34
2,3044,100,100,34
2,3045,100,100,35
2,3046,100,100,34
2,3047,100,100,35
2,3048,100,100,36
2,3049,100,100,36
2,3050,100,100,35
2,3051,100,100,34
2,3052,100,100,34
2,3053,100,100,34
2,3054,100,100,34
2,3055,100,100,39
2,3056,100,100,34
2,3057,100,100,35
2,3058,100,100,35
2,3059,100,100,34
2,3060,100,100,35
2,3061,100,100,34
